200,true,408
200,true,386
200,true,411
200,true,317
200,true,314
200,true,310
200,true,316
200,true,450
200,true,357
200,true,306
200,true,552
200,true,301
200,true,335
200,true,322
200,true,316
200,true,413
200,true,345
200,true,893
200,true,826
200,true,335
200,true,411
200,true,418
200,true,323
200,true,842
200,true,356
200,true,593
200,true,792
200,true,371
200,true,410
200,true,367
200,true,418
200,true,441
200,true,351
200,true,353
200,true,431
200,true,1705
200,true,663
200,true,501
200,true,423
200,true,533
200,true,385
200,true,351
200,true,1879
200,true,445
200,true,356
200,true,519
200,true,525
200,true,517
200,true,508
200,true,521
200,true,451
200,true,345
200,true,499
200,true,509
200,true,430
200,true,528
200,true,438
200,true,893
200,true,461
200,true,377
200,true,417
200,true,403
200,true,675
200,true,382
200,true,472
200,true,720
200,true,484
200,true,705
200,true,512
200,true,1001
200,true,385
200,true,855
200,true,386
200,true,688
200,true,439
200,true,480
200,true,384
200,true,560
200,true,691
200,true,907
200,true,810
200,true,640
200,true,392
200,true,417
200,true,488
200,true,687
200,true,461
200,true,579
200,true,380
200,true,567
200,true,490
200,true,595
200,true,374
200,true,568
200,true,432
200,true,441
200,true,519
200,true,684
200,true,379
200,true,420
200,true,368
200,true,455
200,true,695
200,true,533
200,true,615
200,true,531
200,true,389
200,true,391
200,true,891
200,true,382
200,true,708
200,true,553
200,true,419
200,true,410
200,true,564
200,true,408
200,true,433
200,true,556
200,true,637
200,true,462
200,true,621
200,true,737
200,true,475
200,true,871
200,true,1015
200,true,547
200,true,405
200,true,444
200,true,394
200,true,698
200,true,516
200,true,376
200,true,1129
200,true,546
200,true,381
200,true,1049
200,true,555
200,true,469
200,true,710
200,true,543
200,true,735
200,true,389
200,true,545
200,true,378
200,true,877
200,true,447
200,true,483
200,true,1208
200,true,711
200,true,400
200,true,562
200,true,577
200,true,543
200,true,692
200,true,701
200,true,561
200,true,495
200,true,576
200,true,399
200,true,402
200,true,529
200,true,529
200,true,489
200,true,521
200,true,469
200,true,349
200,true,497
200,true,516
200,true,371
200,true,699
200,true,382
200,true,527
200,true,438
200,true,708
200,true,368
200,true,517
200,true,500
200,true,439
200,true,520
200,true,336
200,true,419
200,true,458
200,true,506
200,true,533
200,true,506
200,true,502
200,true,664
200,true,370
200,true,529
200,true,397
200,true,534
200,true,372
200,true,388
200,true,545
200,true,531
200,true,411
200,true,529
200,true,695
200,true,383
200,true,449
200,true,514
200,true,538
200,true,385
200,true,386
200,true,544
200,true,533
200,true,542
200,true,356
200,true,546
200,true,364
200,true,694
200,true,379
200,true,381
200,true,365
200,true,723
200,true,403
200,true,448
200,true,553
200,true,513
200,true,568
200,true,486
200,true,679
200,true,400
200,true,389
200,true,526
200,true,376
200,true,502
200,true,536
200,true,516
200,true,530
200,true,429
200,true,548
200,true,540
200,true,575
200,true,438
200,true,695
200,true,759
200,true,491
200,true,574
200,true,795
200,true,521
200,true,511
200,true,889
200,true,495
200,true,655
200,true,463
200,true,368
200,true,538
200,true,354
200,true,518
200,true,1081
200,true,495
200,true,432
200,true,957
200,true,502
200,true,522
200,true,486
200,true,615
200,true,495
200,true,372
200,true,516
200,true,499
200,true,407
200,true,516
200,true,360
200,true,571
200,true,923
200,true,458
200,true,551
200,true,516
200,true,671
200,true,523
200,true,518
200,true,438
200,true,587
200,true,396
200,true,1038
200,true,397
