200,true,158
200,true,94
200,true,84
200,true,92
200,true,127
200,true,81
200,true,78
200,true,85
200,true,114
200,true,161
200,true,87
200,true,88
200,true,98
200,true,125
200,true,86
200,true,129
200,true,85
200,true,124
200,true,138
200,true,92
200,true,191
200,true,88
200,true,102
200,true,176
200,true,85
200,true,134
200,true,93
200,true,142
200,true,99
200,true,138
200,true,99
200,true,133
200,true,88
200,true,273
200,true,105
200,true,135
200,true,130
200,true,90
200,true,261
200,true,106
200,true,118
200,true,111
200,true,86
200,true,87
200,true,151
200,true,212
200,true,142
200,true,228
200,true,223
200,true,83
200,true,256
200,true,106
200,true,90
200,true,107
200,true,90
200,true,91
200,true,180
200,true,105
200,true,89
200,true,160
200,true,202
200,true,92
200,true,104
200,true,125
200,true,96
200,true,95
200,true,135
200,true,1067
200,true,1193
200,true,100
200,true,374
200,true,97
200,true,149
200,true,92
200,true,91
200,true,104
200,true,308
200,true,194
200,true,91
200,true,302
200,true,91
200,true,93
200,true,161
200,true,138
200,true,122
200,true,88
200,true,129
200,true,136
200,true,203
200,true,135
200,true,307
200,true,92
200,true,148
200,true,96
200,true,115
200,true,173
200,true,226
200,true,93
200,true,142
200,true,99
200,true,107
200,true,151
200,true,105
200,true,95
200,true,93
200,true,93
200,true,224
200,true,131
200,true,287
200,true,130
200,true,219
200,true,84
200,true,88
200,true,137
200,true,96
200,true,95
200,true,224
200,true,338
200,true,141
200,true,151
200,true,1808
200,true,98
200,true,154
200,true,147
200,true,1988
200,true,148
200,true,93
200,true,164
200,true,147
200,true,199
200,true,89
200,true,151
200,true,382
200,true,92
200,true,361
200,true,224
200,true,366
200,true,164
200,true,146
200,true,181
200,true,303
200,true,92
200,true,456
200,true,100
200,true,110
200,true,222
200,true,140
200,true,164
200,true,157
200,true,226
200,true,188
200,true,145
200,true,229
200,true,220
200,true,144
200,true,137
200,true,151
200,true,89
200,true,225
200,true,146
200,true,141
200,true,143
200,true,91
200,true,151
200,true,226
200,true,147
200,true,90
200,true,170
200,true,222
200,true,110
200,true,106
200,true,93
200,true,147
200,true,220
200,true,161
200,true,226
200,true,105
200,true,139
200,true,138
200,true,141
200,true,173
200,true,142
200,true,309
200,true,134
200,true,139
200,true,617
200,true,92
200,true,220
200,true,106
200,true,96
200,true,143
200,true,96
200,true,146
200,true,221
200,true,126
200,true,149
200,true,224
200,true,97
200,true,144
200,true,101
200,true,146
200,true,149
200,true,106
200,true,164
200,true,153
200,true,145
200,true,229
200,true,98
200,true,140
200,true,102
200,true,139
200,true,147
200,true,109
200,true,325
200,true,423
200,true,221
200,true,148
200,true,226
200,true,101
200,true,163
200,true,228
200,true,105
200,true,97
200,true,155
200,true,160
200,true,156
200,true,152
200,true,199
200,true,287
200,true,135
200,true,590
200,true,141
200,true,139
200,true,144
200,true,97
200,true,153
200,true,97
200,true,123
200,true,146
200,true,228
200,true,99
200,true,110
200,true,148
200,true,117
200,true,210
200,true,155
200,true,118
200,true,115
200,true,150
200,true,223
200,true,102
200,true,104
200,true,229
200,true,166
200,true,107
200,true,102
200,true,97
200,true,153
200,true,531
200,true,94
200,true,148
200,true,135
200,true,91
200,true,227
200,true,216
200,true,95
200,true,299
200,true,140
200,true,255
200,true,100
200,true,110
200,true,145
200,true,217
200,true,155
200,true,148
200,true,220
200,true,110
200,true,164
200,true,132
200,true,102
200,true,222
200,true,98
200,true,144
200,true,154
200,true,152
200,true,222
200,true,96
200,true,155
200,true,142
200,true,395
200,true,151
200,true,237
200,true,164
200,true,260
200,true,143
200,true,220
200,true,148
200,true,110
200,true,111
200,true,153
200,true,113
200,true,220
200,true,150
200,true,173
200,true,96
200,true,312
200,true,231
200,true,103
